325408	587564
1621226	1621227
1621218	1621219
1621270	1621271
1621224	1621225
1568962	1568963
1625230	1625231
1568990	1568991
1569366	1569367
1568964	1568965
1568972	1568973
1569322	1569323
1569332	1569333
1543710	1543711
1625250	1625251
1625248	1625249
1568976	1568977
1569372	1569373
1568980	1568981
1569362	1569363
1543712	1543713
1569368	1569369
1569384	1569385
536429	536431
353216	353218
1569332	1569334
1568961	1568963
1568980	1568982
1569368	1569370
1569372	1569374
1569333	1569334
1625237	1625238
1621229	1621230
1569373	1569374
1568981	1568982
1569325	1569326
1569381	1569382
87860	87863
1569317	1569318
1569369	1569370
1568961	1568962
1568969	1568970
405330	929630
282887	807179
312826	312830
60094	453309
228888	228893
1568979	1568982
1569371	1569374
1568979	1568981
1569371	1569373
1621267	1621268
56466	56469
195744	195751
1553123	1553124
1568979	1568980
1569371	1569372
174995	175003
488949	1275368
801850	1457194
469905	732054
290571	945933
1621270	1621272
1621271	1621272
1625239	1625240
549611	549625
796325	1058474
1098785	1098802
35554	1084135
1568975	1568984
106085	1023603
1569350	1569375
700399	1355755
415758	1333254
70024	201104
485449	616538
371405	371408
1568975	1568978
691438	691440
115789	115795
1568975	1568977
1568975	1568976
925926	1450204
716319	1502753
28453	421632
185497	1234092
1007039	1138052
25123	1335825
473499	1391023
1569350	1569376
1062119	1193154
771277	771306
580205	711239
386432	386474
371247	633353
12846	143872
150206	281236
48912	966450
1568975	1568995
1568972	1568994
1568975	1568992
67213	722613
504533	504551
132863	263882
224851	1142388
542652	673670
46686	46688
1543710	1543712
1543710	1543713
1569375	1569376
81030	1522896
127642	1438414
16497	1064992
55410	579643
489155	751245
603526	603588
170191	563334
654355	785493
895982	1158071
1481514	1481583
1140485	1402697
179350	572629
168836	693190
990225	1252423
143173	667393
474496	605635
154217	285217
304693	829039
260746	785104
651032	651084
213916	738242
317472	1103971
1155200	1155288
526166	919305
1569209	1569248
431754	431824
285945	1203380
59056	1107707
1084479	1215587
743614	1005797
435954	1222276
445992	446027
74795	336969
145402	931729
123369	1434005
42665	304836
586016	1372502
275112	537295
717523	1372832
520095	520178
136394	267426
985544	1247674
80431	1522248
526365	526447
475907	1000312
828379	1221553
910271	910281
169248	1086789
1090091	1090140
208545	208598
1105998	1368114
926511	926551
889466	1151519
108323	108378
23767	1334463
684971	1209295
