1582048	1582049
1574542	1574543
1574544	1574545
1582082	1582083
1579068	1579069
1568814	1568815
1579192	1579193
1585096	1585097
1582038	1582039
1628114	1628115
1568828	1568829
1568806	1568807
1568810	1568811
1582018	1582019
1582046	1582047
1628102	1628103
1628168	1628169
1582106	1582107
1625168	1625169
1582022	1582023
1603144	1603145
1582026	1582027
1582014	1582015
1581988	1581989
1581990	1581991
1568802	1568803
1568876	1568877
1628146	1628147
1561334	1561335
1568872	1568873
1584394	1584395
1582066	1582067
1552970	1552971
1584460	1584461
1579178	1579179
1603548	1603549
1585098	1585099
1582134	1582135
1628120	1628121
1568840	1568841
1628072	1628073
1579214	1579215
1585112	1585113
1582028	1582029
1582070	1582071
1582036	1582037
1568836	1568837
1579218	1579219
1582122	1582123
1582012	1582013
1585108	1585109
1603130	1603131
1625178	1625179
1582092	1582093
1582104	1582105
1603132	1603133
1628056	1628057
1582056	1582057
1581958	1581959
1582076	1582077
1581984	1581985
1582086	1582087
1625176	1625177
1626236	1626237
1603138	1603139
1582024	1582025
1563500	1563501
1582136	1582137
1599226	1599227
1628064	1628065
1582002	1582003
1582008	1582009
1568864	1568865
1568842	1568843
1581986	1581987
1582021	1582023
1582013	1582015
1582012	1582014
1582065	1582067
1582069	1582071
1568805	1568807
1579177	1579179
1582076	1582078
1582104	1582106
1584393	1584395
1568801	1568803
1568813	1568815
1569221	1569223
1563500	1563502
1582105	1582107
1585112	1585114
1582121	1582123
1628072	1628074
1568872	1568874
1568809	1568811
1579185	1579186
1578141	1578142
1579173	1579174
1582089	1582090
1581993	1581994
1628117	1628118
1585113	1585114
1625161	1625162
1603141	1603142
1582101	1582102
1568833	1568834
1584393	1584394
1568813	1568814
1579221	1579222
1568801	1568802
1579177	1579178
1582145	1582146
1582013	1582014
1582329	1582330
1585105	1585106
1581913	1581914
1628081	1628082
1568805	1568806
1628137	1628138
1582021	1582022
1582077	1582078
1582121	1582122
1625165	1625166
1628073	1628074
1582105	1582106
1582053	1582054
1582113	1582114
1568825	1568826
1582041	1582042
1582104	1582107
1582117	1582118
1582065	1582066
1582069	1582070
1582073	1582074
1568873	1568874
1558332	1558335
1585101	1585102
1568809	1568810
1582012	1582015
1582011	1582015
1582011	1582014
1582065	1582068
1582075	1582078
16232	16238
1582026	1582028
1582018	1582020
1579067	1579069
1582011	1582013
35489	35495
1582027	1582029
1582066	1582068
1582075	1582077
1585098	1585100
1582051	1582052
1579067	1579068
1579211	1579212
1582019	1582020
1625171	1625172
1628075	1628076
1582026	1582029
1582027	1582028
1628083	1628084
1625163	1625164
1582011	1582012
856956	1381219
341562	865845
1628107	1628108
1628099	1628100
1582096	1582103
1582059	1582060
1582075	1582076
1582067	1582068
1603123	1603124
1585099	1585100
1585147	1585148
1628067	1628068
1581995	1581996
1210519	1210526
1582021	1582025
1122354	1122366
1036804	1036808
1582021	1582024
1582069	1582072
1585111	1585114
1628071	1628074
1568871	1568874
1568805	1568808
1581958	1581960
1582022	1582024
877174	1401440
1582055	1582057
1582070	1582072
1628071	1628073
1585111	1585113
1603143	1603145
1625175	1625177
1568871	1568873
1585095	1585097
1568806	1568808
1582023	1582025
1628055	1628057
1582023	1582024
1582055	1582056
1581959	1581960
1582022	1582025
1568807	1568808
1568871	1568872
1582071	1582072
1585111	1585112
1628135	1628136
1595735	1595736
339590	339593
1603143	1603144
1613927	1613928
1628055	1628056
1585095	1585096
1625175	1625176
1628071	1628072
1585143	1585144
46862	46878
395045	919357
764551	1288847
978662	978679
659565	659582
1098785	1098802
404405	1452977
650373	650385
1581987	1582006
168836	168849
242698	242716
364802	889117
290668	814972
192341	716613
307246	1355815
201710	201719
261262	1309831
1297508	1297534
665552	1189843
611121	1135410
1628079	1628080
1582127	1582128
194648	1243223
979706	1503938
387594	387626
1374476	1374510
598467	598501
104362	1152914
1162772	1162812
154869	679125
1582027	1582049
386432	386474
1582027	1582048
63844	588103
1582029	1582049
1140170	1140198
384291	1432863
1582029	1582048
140948	140965
504533	504551
285424	809675
848717	848766
1581975	1581987
550099	550119
1563482	1563502
1581975	1581986
288389	288432
369029	369072
1463366	1463411
1563482	1563500
1563482	1563501
272655	1321254
18967	18990
874948	875005
926409	926448
676831	676832
1043982	1044017
47006	571350
389249	913615
999461	1523835
835492	835555
15204	1063740
682831	1207070
953007	953062
1407244	1407303
460437	460510
174379	174439
1087514	1087575
962103	1486434
245531	245590
426120	426181
311720	836078
439940	440010
132645	132725
486536	1535176
1292189	1292237
665326	1189543
651032	651084
1198906	1198959
1323911	1323985
40635	40674
350185	1398691
234552	234594
1221290	1221367
1512373	1512424
520843	1045212
485688	485720
826880	826977
8081	8179
292565	1341094
388674	1437233
369667	894056
207928	207964
123920	1172582
227120	227158
154421	678746
65392	589584
1360806	1360844
329220	1377892
23471	23518
97958	98003
776617	776668
1090091	1090140
208545	208598
108323	108378
1582011	1582016
1582012	1582016
1131279	1131379
684971	1209295
790011	1314206
1582013	1582016
1582014	1582016
1584959	1584960
1582015	1582016
56622	56749
285211	285343
573622	1097770
176906	177039
25970	1074663
1305118	1305243
336807	1385279
260772	784932
680056	680178
44546	1093278
564767	564881
247687	771841
336969	1385686
818490	1342898
5807	1054249
1315411	1315529
853868	854000
659384	1183488
848733	848892
591650	591744
501809	1026203
1581854	1582010
1366886	1366978
165309	689425
261197	261353
533690	1057797
1328479	1328632
118382	1167065
987068	1511180
59149	59300
1521942	1522108
14340	1063103
175220	175327
80953	81042
39023	563403
115462	639906
1584960	1585132
282246	806435
447732	971858
484157	1532829
506218	506330
980204	1504325
1581899	1582072
331337	1380077
1005676	1005784
235804	235944
675591	675761
159840	159959
193265	717377
577358	1101807
425225	949688
1581899	1582071
1581899	1582070
37226	561631
1581899	1582069
141310	1189713
688668	688860
1581934	1581999
137014	137207
642352	642549
935549	935608
1581937	1582006
302106	302301
311640	835991
